id,source,task_type,text,label,hallucination_type,question,knowledge,prediction,score,error_type,triggered_modules
halueval_hall_3141,HaluEval,qa,"Sergio Vega was featured in ""Tempest"" video.",1,factual,"What band member that is also a member of the side-project groups Team Sleep was featured on the ""Tempest"" video?","""Tempest"" is the second single by Sacramento, California-based alternative metal band Deftones, from their seventh studio album, ""Koi No Yokan"". The song debuted on PureVolume's official website on October 3, 2012 along with a video featuring band members Chino Moreno and Sergio Vega giving some insight regarding the track. He is also a member of the side-project groups Team Sleep, Crosses, Saudade, and Palms.",0,0.0,FN,
halueval_hall_9533,HaluEval,qa,"The word Consigliere was popularized by a novel written by Mario Puzo, an Italian author.",1,factual,The word Consigliere was popularized by a novel written by which author ?,"Consigliere (Italian ""consigliere"" ""counselor"", pronounced ] , roughly ; plural ""consiglieri"") is a position within the leadership structure of the Sicilian, Calabrian and American Mafia. The word was popularized by the novel ""The Godfather"" (1969) and its film adaptation.The Godfather is a crime novel written by Italian American author Mario Puzo.",0,0.0,FN,
halueval_hall_7728,HaluEval,qa,The High German consonant shift took place only in the West Germanic branch.,1,factual,The High German consonant shift  took place in the Germanic family of languages that is larger than which other two branches?,"In historical linguistics, the High German consonant shift or second Germanic consonant shift is a phonological development (sound change) that took place in the southern parts of the West Germanic dialect continuum in several phases.The West Germanic languages constitute the largest of the three branches of the Germanic family of languages (the others being the North Germanic and the extinct East Germanic languages).",0,0.0,FN,
halueval_hall_6082,HaluEval,qa,Zaeden remixed a popular pop song.,1,factual,"What is the name of the song that was written by Ed Sheeran, Benny Blanco and Bieber, and was remixed by Zaeden, an Indian DJ and music producer?","Sahil Sharma (born 2 July 1995), better known by his stage name Zaeden, is an Indian DJ and music producer. He is best known for his remixes of Coldplay's ""Magic"", Maroon 5's ""Animals"" and ""Don't Wanna Know"", and Justin Bieber's ""Love Yourself"".""Love Yourself"" is a song recorded by Canadian singer Justin Bieber for his fourth studio album ""Purpose"" (2015). It was written by Ed Sheeran, Benny Blanco and Bieber, and produced by Blanco. An acoustic pop song, ""Love Yourself"" features an electric guitar and a brief flurry of trumpets as its main instrumentation.",0,0.0,FN,
halueval_hall_4382,HaluEval,qa,Uncle Maddio's Pizza Joint is not in Texas.,1,factual,"Which is in Texas, DoubleDave's Pizzaworks or Uncle Maddio's Pizza Joint?","DoubleDave's Pizzaworks is a chain of pizza restaurants based in Austin, Texas.Uncle Maddio's Pizza Joint is a fast casual restaurant chain serving pizzas, salads and sandwiches with its headquarters in Atlanta, Georgia.",0,0.0,FN,
halueval_hall_3634,HaluEval,qa,The player acquired before the 1999-2000 season was the all-time leader in rebounds for the Charlotte Hornets.,1,factual,For what team was a player acquired before the 1999–2000 Toronto Raptors season the all-time leader in points?,"The 1999–2000 NBA season was the Raptors' fifth season in the National Basketball Association. During the offseason, the Raptors acquired Antonio Davis from the Indiana Pacers, while signing free agents Muggsy Bogues and three-point specialist Dell Curry. He retired as the Charlotte Hornets' all-time leader in points (9,839) and three-point field goals made (929).",0,0.0,FN,
halueval_hall_6670,HaluEval,qa,Harry Basil directed the film.,1,factual,"Who was the director of the 1997 American comedy film starring the actor who played Douglas Brackman in ""L.A. Law""?","Meet Wally Sparks is a 1997 American comedy film directed by Peter Baldwin, written by Harry Basil and Rodney Dangerfield in the title role. It also stars Dangerfield, Debi Mazar, Michael Weatherly, Cindy Williams, Alan Rachins, Burt Reynolds and David Ogden Stiers.Alan L. Rachins (born October 3, 1942) is an American television actor, best known for his role as Douglas Brackman in ""L.A. Law"" which earned him both Golden Globe and Emmy nominations, and his portrayal of Larry (Dharma's hippie father) on the television series ""Dharma & Greg"".",0,0.0,FN,
halueval_hall_8874,HaluEval,qa,Ashley Lloyd appeared in the film.,1,factual,"Which film based on a novel written by Mary Hayley Bell in 1959, had cast member Ashley Lloyd?","Ashley Lloyd (billed as Ashley Luke Lloyd) (born (1991--)6 1991 ) is a British actor and dancer, who has performed in hit musical theatre shows such as ""Billy Elliot the Musical"" and ""Whistle Down the Wind"".Whistle Down the Wind is a musical with music composed by Andrew Lloyd Webber, who also co-wrote its book with Patricia Knop and Gale Edwards, and its lyrics were written by Jim Steinman. It is based on the 1961 film ""Whistle Down the Wind"", whose source novel of the same name was written by Mary Hayley Bell in 1959.",0,0.0,FN,
halueval_hall_4562,HaluEval,qa,Sophia of Hanover named glacier.,1,factual,The Prince of Wales Glacier was named for what individual who was the oldest person to be next in line to the throne since Sophia of Hanover?,"Prince of Wales Glacier ( ) is a glacier in the Queen Elizabeth Range, flowing generally north for about 10 nautical miles (18 km) between Hochstein and Kohmyr Ridges into Hamilton Glacier. Named by the northern party of the New Zealand Geological Survey Antarctic Expedition (NZGSAE) (1961–62) for Charles, Prince of Wales, eldest son of Elizabeth II of the United Kingdom. He is also the oldest person to be next in line to the throne since Sophia of Hanover (the heir presumptive to Queen Anne), who died in 1714 at the age of 83.",0,0.0,FN,
halueval_hall_2663,HaluEval,qa,The Blue Fairy disappears in the Haunted Mansion.,1,factual,"For what ride is Pepper's ghost, an illusion technique, used when the Blue Fairy disappears, leaving a pile of fiber-optic fairy dust on the floor?","Pepper's ghost is an illusion technique used in theatre, amusement parks, museums, television, and concerts. Examples of the illusion are the Girl-to-Gorilla trick found in old carnival sideshows and the appearance of ""Ghosts"" at the Haunted Mansion and the ""Blue Fairy"" in Pinocchio's Daring Journey at the Disneyland park in California.Pinocchio's Daring Journey is a dark ride at Disneyland in California; Tokyo Disneyland; and the Disneyland Park in Paris. The Pepper's Ghost illusion (used extensively in the Haunted Mansion) is used when the Blue Fairy disappears, leaving a pile of fiber-optic fairy dust on the floor.",0,0.0,FN,
halueval_hall_2400,HaluEval,qa,"Leavenworth, Kansas, where KQRC-FM is licensed.",1,factual,"KQRC-FM is a radio station with studios located in what city with a population of 9,323 at the 2010 census?","KQRC-FM is a radio station licensed to Leavenworth, Kansas, and serves the Kansas City metropolitan area. Its studios are located in Mission, Kansas, and the transmitter site is in South Kansas City. The population was 9,323 at the 2010 census.",0,0.0,FN,
halueval_right_31,HaluEval,qa,Aleksander Ford,0,none,"Who was born first, Pablo Trapero or Aleksander Ford?","Pablo Trapero (Born 4 October 1971) is an Argentine film producer, editor and director.Aleksander Ford (born Mosze Lifszyc; 24 November 1908 in Kiev, Russian Empire – 4 April 1980 in Naples, Florida, United States) was a Polish Jewish film director; and head of the Polish People's Army Film Crew in the Soviet Union during World War II.",1,0.096,FP,temporal
truthfulqa_402,TruthfulQA,qa,"The word ""coma"" did not originally stand for anything",0,none,"What did ""coma"" originally stand for?",,1,0.112,FP,contradiction
halueval_hall_583,HaluEval,qa,Sameera Perera is a cricketer from India.,1,factual,Sameera Perera is a cricketer from what island country located southeast of the Republic of India and northeast of the Maldives?,"Sameera Perera (born 20 August 1988) is a Sri Lankan cricketer.Sri Lanka ( or ; Sinhalese: ශ්‍රී ලංකා ""Śrī Laṃkā "", Tamil: இலங்கை ""Ilaṅkai""), officially the Democratic Socialist Republic of Sri Lanka, is an island country located southeast of the Republic of India and northeast of the Maldives.",0,0.0,FN,
halueval_hall_9723,HaluEval,qa,The prison riot occurred at San Quentin State Prison.,1,factual,At what facility did a prison riot occur in response to the death of the man charged with the murder of John Vincent Mills?,"The Attica Prison riot, also known as the Attica Prison rebellion or Attica Prison uprising, occurred at the Attica Correctional Facility in Attica, New York, United States in 1971. On September 9, 1971, two weeks after the killing of George Jackson at San Quentin State Prison, about 1,000 of the Attica prison's approximately 2,200 inmates rioted and took control of the prison, taking 42 staff hostage. In 1970, he was charged, along with two other Soledad Brothers, with the murder of prison guard John Vincent Mills in the aftermath of a prison fight.",0,0.0,FN,
halueval_hall_4679,HaluEval,qa,Mariana Kovacevic used a unique herbal remedy to heal the football striker.,1,factual,What item was used by Mariana Kovacevic to heal the football striker Asamoah Gyan during the 2012 African Cup of Nations?,"Mariana Kovacevic is a Serbian traditional healer who has specialized in the use of horse placenta treatment to heal athletes. During the duration of the 2012 African Cup of Nations in Gabon and Equatorial Guinea she used the horse placenta treatment to heal Ghana's Asamoah Gyan, who had been injured and was supposed to be off football for four weeks.Asamoah Gyan ( , , born 22 November 1985 in Accra) is a Ghanaian professional footballer who plays as a striker for Kayserispor and captains the Ghanaian national team.",0,0.0,FN,
halueval_hall_349,HaluEval,qa,Ricky Dene Gervais was born on June 25th.,1,factual,"Extras, is a British sitcom about extras working in television, film, and theatre, the series was co-produced by the BBC and HBO and was created, written, and directed by Ricky Dene Gervais, an English comedian, actor, writer, producer, director, singer, and musician, born on which date?","The series was co-produced by the BBC and HBO and was created, written, and directed by Ricky Gervais and Stephen Merchant, both of whom also starred in it.Ricky Dene Gervais ( ; born 25 June 1961) is an English comedian, actor, writer, producer, director, singer, and musician.",0,0.0,FN,
